split,row_index,x_path,reason
train,7297,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_192_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7298,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_192_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7299,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_192_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7300,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_192_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7301,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_192_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7302,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_192_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7305,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7306,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7307,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7308,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7309,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7310,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7311,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7312,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7313,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7314,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7315,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7316,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7317,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7318,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_224_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7321,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7322,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7323,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7324,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7325,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7326,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7327,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7328,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7329,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7330,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7331,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7332,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7333,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7334,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7335,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_256_448.npy,ValueError:Invalid SAR: nan_frac=0.569 > 0.5
train,7337,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7338,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7339,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7340,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7341,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7342,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7343,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7344,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7345,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7346,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7347,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7348,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7349,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7350,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7351,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_288_448.npy,ValueError:Invalid SAR: nan_frac=0.653 > 0.5
train,7353,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7354,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7355,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7356,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7357,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7358,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7359,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7360,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7361,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7362,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7363,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7364,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7365,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7366,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7367,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_320_448.npy,ValueError:Invalid SAR: nan_frac=0.733 > 0.5
train,7369,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7370,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7371,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7372,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7373,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7374,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7375,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7376,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7377,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7378,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7379,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7380,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7381,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7382,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7383,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_352_448.npy,ValueError:Invalid SAR: nan_frac=0.815 > 0.5
train,7385,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7386,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7387,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7388,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7389,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7390,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7391,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7392,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7393,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7394,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7395,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7396,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7397,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7398,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7399,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_384_448.npy,ValueError:Invalid SAR: nan_frac=0.898 > 0.5
train,7401,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7402,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7403,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7404,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7405,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7406,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7407,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7408,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7409,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7410,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7411,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7412,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7413,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7414,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7415,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_416_448.npy,ValueError:Invalid SAR: nan_frac=0.976 > 0.5
train,7417,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7418,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7419,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7420,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7421,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7422,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7423,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7424,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7425,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7426,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7427,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7428,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7429,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7430,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7431,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_448_448.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7432,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7433,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7434,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7435,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7436,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7437,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7438,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7439,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7440,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7441,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7442,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7443,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7444,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7445,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,7446,data/processed/patches/sen1floods11_handlabeled/train/Ghana_135389_480_448.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9139,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9140,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9141,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9142,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9143,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9144,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9145,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9146,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9147,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9148,data/processed/patches/sen1floods11_handlabeled/train/India_979278_0_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9153,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9154,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9155,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9156,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9157,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9158,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9159,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9160,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9161,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9162,data/processed/patches/sen1floods11_handlabeled/train/India_979278_32_288.npy,ValueError:Invalid SAR: nan_frac=0.974 > 0.5
train,9168,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9169,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9170,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9171,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9172,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9173,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9174,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9175,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9176,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9177,data/processed/patches/sen1floods11_handlabeled/train/India_979278_64_288.npy,ValueError:Invalid SAR: nan_frac=0.766 > 0.5
train,9183,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9184,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9185,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9186,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9187,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9188,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9189,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9190,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9191,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9192,data/processed/patches/sen1floods11_handlabeled/train/India_979278_96_288.npy,ValueError:Invalid SAR: nan_frac=0.523 > 0.5
train,9199,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9200,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9201,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9202,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9203,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9204,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9205,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9206,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9207,data/processed/patches/sen1floods11_handlabeled/train/India_979278_128_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9214,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9215,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9216,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9217,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9218,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9219,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,9220,data/processed/patches/sen1floods11_handlabeled/train/India_979278_160_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
